tree,first_word,last_word,first_onset,last_offset,duration
(S (CC and) (SBAR (IN as) (S (NP (PRP he)) (VP (VBD felt) (ADJP (NP (DT a) (RB bit)) (JJ sad)) (SBAR (IN as) (S (NP (PRP he)) (VP (VBD remembered) (NP (NP (PRP$ his)) (NP (JJ forsaken) (JJ little) (NN planet))))))))) (NP (PRP he)) (VP (VBD plucked) (PRT (RP up)) (NP (NP (PRP$ his)) (NP (NN courage)) (S (VP (TO to) (VP (VB ask) (S (NP (DT the) (NN king)) (NP (DT a) (NN favour))))))))), and, favour,205.487,212.653,7.166
(S (NP (PRP i)) (VP (MD would) (VP (VB like) (S (VP (TO to) (VP (VB see) (NP (DT a) (NN sunset)))))))), i, sunset,213.865,215.405,1.54
(S (VP (VB do) (NP (NP (DT that)) (PP (IN for) (NP (PRP me)))))), do, me,215.889,216.758,0.869
(S (VP (VB order) (NP (DT the) (NN sun) (S (VP (TO to) (VP (VB set))))))), order, set,217.038,218.202,1.164
(S (SBAR (SBAR (IN if) (S (NP (PRP i)) (VP (VBD ordered) (NP (DT a) (NN general) (S (VP (VP (TO to) (VP (VB fly) (PP (IN from) (NP (CD one) (NN flower))) (PP (TO to) (NP (NP (DT another)) (PP (IN like) (NP (DT a) (NN butterfly))))))) (CC or) (VP (TO to) (VP (VB write) (NP (DT a) (JJ tragic) (NN drama)))) (CC or) (VP (TO to) (VP (VB change) (NP (PRP himself)) (PP (IN into) (NP (DT a) (NN sea) (NN bird))))))))))) (CC and) (SBAR (IN if) (S (NP (DT the) (NN general)) (VP (VBD did) (RB not) (VP (VB carry) (PRT (RP out)) (NP (DT the) (NN order))))))) (VP (VBD received) (SBAR (WHNP (WDT which)) (S (NP (NP (CD one)) (PP (IN of) (NP (PRP us)))) (VP (MD would) (VP (VB be) (PP (IN in) (NP (DT the) (JJ wrong))))))))), if, wrong,219.135,231.833,12.698
(S (NP (PRP you)) (VP (VBD said) (NP (DT the) (JJ little) (NN prince)) (ADVP (RB firmly)))), you, firmly,232.482,234.671,2.189
(S (ADVP (RB exactly)) (NP (PRP one)) (VP (MD must) (VP (VB ask) (PP (IN of) (NP (DT each) (NN person))) (SBAR (IN that) (SBAR (WHNP (WDT which)) (S (NP (PRP they)) (VP (MD can) (VP (VB give))))))))), exactly, give,235.314,239.886,4.572
(S (NP (DT the) (NN king)) (VP (VBD went) (PRT (RP on)))), the, on,240.145,240.99,0.845
(S (NP (NN authority)) (VP (VBZ is) (VP (VBN based) (ADVP (IN above) (DT all)) (PP (IN on) (NP (NN reason)))))), authority, reason,241.509,244.537,3.028
(S (SBAR (IN if) (S (NP (PRP you)) (VP (VBD ordered) (NP (NP (PRP$ your)) (NP (NNS people))) (S (VP (TO to) (VP (VB go) (CC and) (VB throw) (NP (PRP themselves)) (PP (IN into) (NP (DT the) (NN sea))))))))) (NP (PRP they)) (VP (MD would) (VP (VB rise) (PRT (RP up)) (PP (IN in) (NP (NN revolution)))))), if, revolution,245.126,250.149,5.023
(S (NP (PRP i)) (VP (VBP have) (NP (DT the) (NN right) (S (VP (TO to) (VP (VB demand) (NP (NN obedience)) (SBAR (IN because) (S (NP (NP (PRP$ my)) (NP (NNS orders))) (VP (VBP are) (ADJP (JJ reasonable))))))))))), i, reasonable,250.887,254.132,3.245
(S (ADVP (RB then)) (NP (NP (NP (PRP$ my)) (NP (NN sunset))) (NP (DT the) (JJ little) (NN prince))) (VP (VBD reminded) (NP (NP (PRP him)) (SBAR (WHNP (WP who)) (S (ADVP (RB never)) (VP (VBD forgot) (NP (DT a) (NN question)) (SBAR (IN once) (S (NP (PRP he)) (VP (VBD had) (VP (VBN asked) (NP (PRP it)))))))))))), then, it,255.154,260.377,5.223
(S (NP (PRP you)) (VP (MD shall) (VP (VB have) (NP (NP (PRP$ your)) (NP (NN sunset)))))), you, sunset,261.21,262.31,1.1
(S (S (NP (PRP i)) (VP (MD shall) (VP (VB command) (NP (PRP it))))) (S (CC but) (S (NP (PRP i)) (VP (MD shall) (VP (VB wait) (PP (VBG according) (PP (TO to) (NP (NP (NP (PRP$ my)) (NP (NP (NN science)) (PP (IN of) (NP (NN government)))))))) (SBAR (IN until) (S (NP (NNS conditions)) (VP (VBP are) (ADJP (JJ favourable)))))))))), i, favourable,262.594,268.686,6.092
(S (WHADVP (WRB when)) (S (MD will) (NP (DT that)) (VP (VB be) (VP (VBG inquired) (NP (DT the) (JJ little) (NN prince)))))), when, prince,269.514,271.928,2.414
(S (NP (NNP hum)) (S (VP (VB hum))) (VP (VBD replied) (NP (NP (DT the) (NN king)) (SBAR (WHNP (WP who)) (S (VP (VBN consulted) (NP (DT a) (JJ bulky) (NN almanac)))))))), hum, almanac,272.507,277.304,4.797
(S (S (VP (VB hum) (VB hum) (SBAR (IN that) (S (VP (MD will) (VP (VB be) (NP (QP (RB about) (RB about))))))))) (NP (DT that)) (VP (MD will) (VP (VB be) (NP (NP (DT this) (NN evening)) (PP (IN about) (NP (NP (CD twenty) (NNS minutes)) (PP (TO to) (NP (CD eight))))))))), hum, eight,277.963,287.385,9.422
(S (CC and) (NP (PRP you)) (VP (MD will) (VP (VB see) (SBAR (WHADVP (WRB how) (RB well)) (S (NP (PRP i)) (VP (VBP am) (VP (VBN obeyed)))))))), and, obeyed,287.794,290.009,2.215
(S (NP (DT the) (JJ little) (NN prince)) (VP (VBD yawned))), the, yawned,290.922,292.157,1.235
(S (S (NP (PRP he)) (VP (VBD was) (VP (VBG regretting) (NP (NP (PRP$ his)) (NP (VBN lost) (NN sunset)))))) (CC and) (RB then) (S (NP (PRP he)) (VP (VBD was) (ADVP (RB already)) (VP (VBG getting) (ADJP (NP (DT a) (RB little)) (JJ bored)))))), he, bored,292.746,297.834,5.088
(S (NP (PRP i)) (VP (VBP have) (S (NP (NN nothing) (RBR more)) (VP (TO to) (VP (VB do) (ADVP (RB here))))))), i, here,298.727,300.116,1.389
(S (NP (PRP he)) (VP (VBD said) (PP (TO to) (NP (DT the) (NN king))))), he, king,300.401,301.566,1.165
(S (NP (PRP i)) (VP (MD will) (VP (VB set) (PRT (RP off))))), i, off,301.566,302.384,0.818
(S (S (VP (VBP do) (RB not) (VP (VB go)))) (VP (VBD said)) (NP (DT the) (NN king) (SBAR (WHNP (WP who)) (S (VP (VBD was) (ADJP (RB very) (JJ proud) (PP (IN of) (S (VP (VBG having) (NP (DT a) (NN subject))))))))))), do, subject,302.903,306.686,3.783
(S (VP (VB do) (RB not) (VP (VB go)))), do, go,307.015,307.54,0.525
(S (NP (PRP i)) (VP (MD will) (VP (VB make) (S (NP (PRP you)) (NP (DT a) (NN minister)))))), i, minister,307.804,308.879,1.075
(NP (NP (NN minister)) (PP (IN of) (NP (WP what)))), minister, what,309.483,310.447,0.964
(NP (NP (NN minister)) (PP (IN of)) (PP (IN of) (NP (NN justice)))), minister, justice,311.006,313.594,2.588
(S (CC but) (NP (EX there)) (VP (VBZ is) (VP (VBG nobody) (ADVP (RB here)) (PP (TO to) (NP (NN judge)))))), but, judge,314.313,315.997,1.684
(S (NP (PRP we)) (VP (VBP do) (RB not) (VP (VB know) (NP (DT that))))), we, that,316.686,317.725,1.039
(S (NP (DT the) (NN king)) (VP (VBD said) (PP (TO to) (NP (PRP him))))), the, him,317.94,318.805,0.865
(S (NP (PRP i)) (VP (VBP have) (RB not) (ADVP (RB yet)) (VP (VBN made) (NP (NP (DT a) (JJ complete) (NN tour)) (PP (IN of) (NP (NP (PRP$ my)) (NP (NN kingdom)))))))), i, kingdom,318.805,321.793,2.988
(S (NP (PRP i)) (VP (VBP am) (ADJP (RB very) (JJ old)))), i, old,322.471,323.516,1.045
(S (S (NP (PRP i)) (VP (VBP have) (NP (NP (DT no) (NN space)) (PP (IN for) (NP (DT a) (NN carriage)))))) (CC and) (S (NP (PRP it)) (VP (VBZ tires) (S (NP (PRP me)) (VP (TO to) (VP (VB walk))))))), i, walk,323.516,326.135,2.619
(S (S (NP (NNP oh) (CC but) (NNP i)) (VP (VBP have) (ADVP (RB already)) (VP (VBN looked)))) (VP (VBD said)) (NP (NP (DT the) (JJ little) (NN prince)) (SBAR (WHNP (WP who)) (S (VP (VBD leant) (PRT (RP over)) (S (VP (TO to) (VP (VB give) (NP (CD one) (JJR more) (NN glance)) (PP (IN at) (NP (NP (DT the) (JJ other) (NN side)) (PP (IN of) (NP (DT the) (NN planet))))))))))))), oh, planet,327.023,333.25,6.227
(S (NP (EX there)) (VP (VBD was) (ADVP (NP (DT no) (NN one)) (RB there)) (ADVP (RB either)))), there, either,333.724,334.928,1.204
(S (ADVP (RB then)) (NP (PRP you)) (VP (MD shall) (VP (VB judge) (NP (PRP yourself))))), then, yourself,335.786,337.591,1.805
(S (NP (DT the) (NN king)) (VP (VBD answered))), the, answered,337.591,338.38,0.789
(S (NP (DT that)) (VP (VBZ is) (NP (NP (DT the) (ADJP (RBS most) (JJ difficult)) (NN thing)) (PP (IN of) (NP (DT all)))))), that, all,338.72,340.649,1.929
(S (NP (PRP it)) (VP (VBZ is) (ADJP (RB much) (RBR more) (JJ difficult) (S (VP (TO to) (VP (VB judge) (NP (PRP oneself)) (SBAR (IN than) (S (VP (TO to) (VP (VB judge) (S (NP (NN someone)) (ADJP (RB else))))))))))))), it, else,341.332,344.931,3.599
(S (SBAR (IN if) (S (NP (PRP you)) (VP (VBP succeed) (PP (IN in) (S (VP (VBG judging) (NP (PRP yourself)) (ADVP (RB rightly)) (ADVP (RB then)))))))) (NP (PRP you)) (VP (VBP are) (ADJP (RB truly) (JJ wise)))), if, wise,345.54,349.413,3.873
(S (FRAG (FRAG (UH yes))) (VP (VBD said)) (NP (DT the) (JJ little) (NN prince))), yes, prince,350.132,352.161,2.029
(S (CC but) (NP (PRP i)) (VP (MD can) (VP (VB judge) (NP (PRP myself)) (ADVP (RB anywhere))))), but, anywhere,352.161,354.2,2.039
(S (NP (PRP i)) (VP (VBP do) (RB not) (VP (VB have) (S (VP (TO to) (VP (VB live) (ADVP (RB here)))))))), i, here,354.624,355.899,1.275
(S (NP (NNP hum)) (S (VP (VB hum))) (VP (VBD said) (NP (DT the) (NN king)))), hum, king,356.547,359.499,2.952
(S (NP (PRP i)) (VP (VBP am) (ADJP (RB fairly) (JJ certain) (SBAR (IN that) (S (PP (RB somewhere) (IN on) (NP (NP (PRP$ my)) (NP (NN planet)))) (NP (EX there)) (VP (VBZ is) (NP (DT an) (JJ old) (NN rat)))))))), i, rat,359.499,363.01,3.511
(S (NP (PRP i)) (VP (VBP hear) (NP (PRP him)) (PP (IN at) (NP (NN night))))), i, night,363.159,364.107,0.948
(S (NP (PRP you)) (VP (MD can) (VP (VB judge) (NP (DT this) (NP (JJ old) (NN rat)))))), you, rat,364.676,365.971,1.295
(S (S (PP (PP (IN from) (NP (NN time))) (PP (TO to) (NP (NN time)))) (NP (PRP you)) (VP (MD will) (VP (VB condemn) (NP (PRP him)) (PP (TO to) (NP (NN death)))))) (RB thus) (S (NP (NP (PRP$ his)) (NP (NN life))) (VP (MD will) (VP (VB depend) (PP (IN on) (NP (NP (PRP$ your)) (NP (NN justice)))))))), from, justice,366.23,371.383,5.153
(S (CC but) (NP (PRP you)) (VP (MD will) (VP (VB pardon) (NP (PRP him)) (PP (IN on) (NP (DT each) (NN occasion) (S (VP (TO to) (VP (VB conserve) (NP (PRP him)))))))))), but, him,371.931,374.512,2.581
(S (NP (EX there)) (VP (VBZ is) (NP (NP (QP (RB only) (CD one))) (PP (IN of) (NP (PRP him)))))), there, him,374.848,375.87,1.022
(S (NP (NP (PRP i)) (VP (VBN replied) (NP (DT the) (JJ little) (NN prince)))) (VP (VBP do) (RB not) (VP (VB like) (S (VP (TO to) (VP (VB condemn) (NP (NN anyone)) (PP (TO to) (NP (NN death))))))))), i, death,376.698,381.095,4.397
(S (CC and) (ADVP (RB now)) (NP (PRP i)) (VP (VBP think) (SBAR (S (NP (PRP i)) (VP (MD will) (VP (VB go) (PP (IN on) (NP (NP (PRP$ my)) (NP (NN way)))))))))), and, way,381.729,383.538,1.809
(S (FRAG (FRAG (UH no))) (VP (VBD said)) (NP (DT the) (NN king))), no, king,384.062,385.312,1.25
(S (CC but) (NP (DT the) (JJ little) (NN prince) (S (VP (VBG having) (VP (VBD readied) (NP (PRP himself)) (S (VP (TO to) (VP (VB leave)))))))) (VP (VBD had) (NP (DT no) (NN wish) (S (VP (TO to) (VP (VB grieve) (NP (DT the) (JJ old) (NN monarch)))))))), but, monarch,386.005,391.163,5.158
(S (SBAR (IN if) (S (NP (NP (PRP$ your)) (NP (NN majesty))) (VP (VBZ wishes) (S (VP (TO to) (VP (VB be) (VP (ADVP (RB promptly)) (VBN obeyed)))))))) (NP (PRP he)) (VP (MD should) (VP (VB be) (ADJP (JJ able) (S (VP (TO to) (VP (VB give) (NP (PRP me)) (NP (DT a) (JJ reasonable) (NN order))))))))), if, order,392.091,397.363,5.272
(S (NP (PRP he)) (VP (MD should) (VP (VB be) (ADJP (JJ able) (PRN (PP (IN for) (NP (NN example)))) (S (VP (TO to) (VP (VB order) (S (NP (PRP me)) (VP (TO to) (VP (VB leave) (PP (IN within) (NP (DT a) (NN minute))))))))))))), he, minute,397.832,401.875,4.043
(S (NP (PRP it)) (VP (VBZ seems) (PP (TO to) (NP (PRP me))) (SBAR (IN that) (S (NP (NNS conditions)) (VP (VBP are) (ADJP (JJ favourable))))))), it, favourable,402.429,404.873,2.444
(S (SBAR (IN as) (S (NP (DT the) (NN king)) (VP (VBD made) (NP (DT no) (NN answer)) (NP (NP (DT the) (JJ little) (NN prince)) (VP (VBN hesitated) (PP (IN at) (NP (JJ first)))))))) (NP (NP (RB then)) (PP (IN with) (NP (DT a) (NN sigh)))) (VP (VBD took) (NP (NP (PRP$ his)) (NP (NN leave))))), as, leave,406.16,412.801,6.641
(S (NP (PRP i)) (VP (VBP make) (S (NP (PRP you)) (NP (NP (PRP$ my)) (NP (NN ambassador)))))), i, ambassador,413.809,415.174,1.365
(S (NP (DT the) (NN king)) (ADVP (RB hastily)) (VP (VBD called) (PRT (RP out)))), the, out,415.468,417.128,1.66
(S (NP (PRP he)) (VP (VBD had) (NP (NP (DT a) (JJ magnificent) (NN air)) (PP (IN of) (NP (NN authority)))))), he, authority,417.806,420.086,2.28
(S (NP (DT the) (NNS grownups)) (VP (VBP are) (ADJP (RB very) (JJ strange)))), the, strange,421.263,423.217,1.954
(S (NP (DT the) (JJ little) (NN prince)) (VP (VBD said) (PP (TO to) (NP (PRP himself))) (SBAR (IN as) (S (NP (PRP he)) (VP (VBD continued) (PP (IN on) (NP (NP (PRP$ his)) (NP (NN journey))))))))), the, journey,423.477,426.611,3.134
(S (NP (DT the) (JJ second) (NN planet)) (VP (VBD was) (VP (VBN inhabited) (PP (IN by) (NP (DT a) (JJ conceited) (NN man)))))), the, man,427.811,430.835,3.024
(S (S (NP (NN ah)) (ADVP (RB here)) (VP (VBZ comes) (NP (DT a) (NN visit)) (PP (IN from) (NP (DT an) (NN admirer))))) (VP (VBD exclaimed) (NP (DT the) (JJ conceited) (NN man)) (PP (IN from) (NP (NN afar)))) (NP (NP (DT the) (NN moment)) (SBAR (S (NP (PRP he)) (VP (VBD spotted) (NP (DT the) (JJ little) (NN prince))))))), ah, prince,431.468,438.73,7.262
(S (PP (RB because) (PP (TO to) (NP (JJ conceited) (NNS men)))) (NP (DT all) (JJ other) (NNS men)) (VP (VBP are) (ADJP (JJ admirers)))), because, admirers,439.029,442.872,3.843
(S (NP (JJ good) (NN morning)) (VP (VBD said) (NP (DT the) (JJ little) (NN prince)))), good, prince,443.626,445.4,1.774
(S (NP (PRP you)) (VP (VBP have) (NP (DT a) (JJ funny) (NN hat)))), you, hat,445.854,446.913,1.059
(S (NP (PRP it)) (VP (VBZ is) (PP (IN for) (S (VP (VBG saluting)))))), it, saluting,447.392,448.547,1.155
(S (NP (DT the) (JJ conceited) (NN man)) (VP (VBD replied))), the, replied,448.547,449.876,1.329
(S (NP (PRP it)) (VP (VBZ is) (S (VP (TO to) (VP (VB raise) (PP (IN in) (NP (NN salute))) (SBAR (WHADVP (WRB when)) (S (NP (NNS people)) (VP (VB acclaim) (NP (PRP me)))))))))), it, me,450.096,452.815,2.719
(S (ADVP (RB unfortunately)) (NP (NN nobody)) (VP (ADVP (RB ever)) (VBZ passes) (PP (IN by) (NP (DT this) (NN way))))), unfortunately, way,453.069,455.843,2.774
(S (ADVP (RB oh)) (ADVP (RB really)) (VP (VBD said) (NP (NP (DT the) (JJ little) (NN prince)) (SBAR (WHNP (WP who)) (S (VP (VBD did) (RB not) (VP (VB understand)))))))), oh, understand,456.636,459.815,3.179
(S (VP (VP (VB clap) (NP (NP (PRP$ your)) (NP (NNS hands)))) (NP (NP (NN one)) (PP (IN against) (NP (DT the) (JJ other)))))), clap, other,460.489,462.293,1.804
(S (NP (DT the) (JJ conceited) (NN man)) (VP (VBD advised))), the, advised,462.508,463.892,1.384
(S (NP (DT the) (NP (JJ little) (NN prince))) (VP (VP (VBD clapped) (NP (NP (PRP$ his)) (NP (NNS hands)))) (NP (NP (NN one)) (PP (IN against) (NP (DT the) (JJ other)))))), the, other,464.695,467.5,2.805
(S (NP (DT the) (JJ conceited) (NN man)) (VP (VBD raised) (NP (NP (PRP$ his)) (NP (NN hat))) (PP (IN in) (NP (DT a) (JJ modest) (NN salute))))), the, salute,468.023,471.158,3.135
(S (NP (DT this)) (VP (VBZ is) (NP (NP (JJR more) (NN fun)) (PP (IN than) (NP (NP (DT the) (NN visit)) (PP (TO to) (NP (DT the) (NN king)))))))), this, king,472.17,474.265,2.095
(S (S (NP (DT the) (NP (JJ little) (NN prince))) (VP (VBD said) (PP (TO to) (NP (PRP himself))))) (S (CC and) (S (NP (PRP he)) (VP (VP (VBD began) (ADVP (RB again))) (S (VP (TO to) (VP (VP (VB clap) (NP (NP (PRP$ his)) (NP (NNS hands)))) (NP (NP (NN one)) (PP (IN against) (NP (DT the) (JJ other))))))))))), the, other,474.609,479.897,5.288
(S (NP (DT the) (JJ conceited) (NN man)) (ADVP (RB again)) (VP (VBD raised) (NP (NP (PRP$ his)) (NP (NN hat))) (PP (IN in) (NP (DT a) (NN salute))))), the, salute,480.311,483.375,3.064
(S (PP (IN after) (NP (NP (CD five) (NNS minutes)) (PP (IN of) (NP (DT this) (NN exercise))))) (NP (DT the) (JJ little) (NN prince)) (VP (VBD grew) (ADJP (JJ tired)) (PP (IN of) (NP (NP (DT the) (NN monotony)) (PP (IN of) (NP (DT the) (NN game))))))), after, game,484.128,489.681,5.553
(S (SBAR (CC and) (SBAR (WHNP (WP what)) (S (VP (MD should) (NP (PRP i)) (VP (VB do)))))) (S (NP (PRP he)) (VP (VBD asked) (S (VP (TO to) (VP (VB make) (S (NP (DT the) (NN hat)) (VP (VB come) (PRT (RP down)))))))))), and, down,490.733,494.746,4.013
(S (CC but) (NP (DT the) (JJ conceited) (NN man)) (VP (VBD did) (RB not) (VP (VB hear) (NP (PRP him))))), but, him,495.509,497.384,1.875
(S (NP (JJ conceited) (NNS people)) (ADVP (RB never)) (VP (VP (VBP hear) (NP (NN anything))) (CC but) (VP (VBP praise)))), conceited, praise,497.883,500.402,2.519
(S (VBP do) (NP (PRP you)) (ADVP (RB really)) (VP (VB admire) (S (NP (PRP me)) (NP (DT a) (NN lot))))), do, lot,500.871,502.855,1.984
(S (NP (PRP he)) (VP (VBD asked) (NP (DT the) (JJ little) (NN prince)))), he, prince,503.059,504.284,1.225
(S (WHNP (WP what)) (S (VBZ does) (NP (DT that)) (VP (VB mean) (S (VP (TO to) (VP (VB admire))))))), what, admire,505.187,507.246,2.059
(S (S (VP (TO to) (VP (VB admire)))) (VP (VBZ means) (S (VP (TO to) (VP (VB recognise) (SBAR (IN that) (S (NP (PRP i)) (VP (VBP am) (NP (NP (DT the) (RBS most) (JJ handsome)) (NP (DT the) (JJS best) (NN dressed)) (NP (DT the) (JJS richest)) (CC and) (NP (NP (DT the) (ADJP (RBS most) (JJ intelligent)) (NN man)) (PP (IN on) (NP (DT the) (NN planet))))))))))))), to, planet,507.919,515.092,7.173
(S (CC but) (NP (PRP you)) (VP (VBP are) (NP (NP (DT the) (JJ only) (NN man)) (PP (IN on) (NP (DT the) (NN planet)))))), but, planet,516.21,518.374,2.164
(S (VP (VB do) (NP (PRP it)) (PP (IN for) (NP (PRP me))))), do, me,518.943,519.583,0.64
(S (VP (VB admire) (NP (NP (PRP me)) (NP (RB just) (DT the) (JJ same))))), admire, same,519.837,521.212,1.375
(S (S (NP (PRP i)) (VP (VBP admire) (NP (PRP you)))) (S (VP (VBD said)) (SBAR (NP (DT the) (NP (JJ little) (NN prince))) (S (VP (VP (VBG shrugging) (NP (NP (PRP$ his)) (NP (NNS shoulders)))) (NP (DT a) (JJ little))))))), i, little,522.13,525.603,3.473
(SBAR (CC but) (WHADVP (WRB how)) (S (VP (MD can) (ADVP (IN that)) (VP (VB interest) (NP (PRP you)) (ADVP (RB so) (RB much)))))), but, much,526.357,528.496,2.139
(S (CC and) (NP (DT the) (JJ little) (NN prince)) (VP (VBD went) (PRT (RP away)))), and, away,529.379,530.949,1.57
(S (NP (DT the) (NNS grownups)) (VP (VBP are) (ADVP (RB certainly)) (ADJP (RB very) (JJ odd)))), the, odd,531.962,534.326,2.364
(S (NP (PRP he)) (VP (VBD said) (PP (TO to) (NP (PRP himself))) (SBAR (IN as) (S (NP (PRP he)) (VP (VBD continued) (NP (NP (PRP$ his)) (NP (NN journey)))))))), he, journey,534.57,536.934,2.364
(S (NP (DT the) (JJ next) (NN planet)) (VP (VBD was) (VP (VBN inhabited) (PP (IN by) (NP (DT a) (JJ heavy) (NN drinker)))))), the, drinker,538.071,540.92,2.849
(S (S (NP (DT this)) (VP (VBD was) (NP (DT a) (ADJP (RB very) (JJ short)) (NN visit)))) (CC but) (S (NP (PRP it)) (VP (VBD plunged) (NP (DT the) (JJ little) (NN prince)) (PP (IN into) (NP (DT a) (JJ deep) (NNS sadness)))))), this, sadness,541.499,546.606,5.107
(S (WHNP (WP what)) (S (VBP are) (NP (PRP you)) (VP (VBG doing) (ADVP (RB there))))), what, there,547.958,548.958,1
(S (NP (PRP he)) (VP (VBD said) (PP (TO to) (NP (DT the) (NN drinker))) (SBAR (WHNP (WP who)) (S (NP (PRP he)) (VP (VBD found) (S (VP (VBG sitting) (PP (IN in) (NP (NN silence))) (PP (IN in) (NP (NP (NN front)) (PP (IN of) (NP (NP (NP (DT a) (NN number)) (PP (IN of) (NP (JJ empty) (NNS bottles)))) (CC and) (NP (NP (DT a) (NN number)) (PP (IN of) (NP (JJ full) (NNS bottles))))))))))))))), he, bottles,549.272,556.235,6.963
(S (S (NP (PRP i)) (VP (VBP am) (VP (VBG drinking)))) (VP (VBD replied)) (NP (DT the) (NN drinker) (NN gloomily))), i, gloomily,556.953,559.677,2.724
(S (WHADVP (WRB why)) (S (VBP are) (NP (PRP you)) (VP (VBG drinking)))), why, drinking,560.605,561.654,1.049
(S (NP (DT the) (JJ little) (NN prince)) (VP (VBD asked) (NP (PRP him)))), the, him,561.904,563.119,1.215
(S (S (VP (TO to) (VP (VB forget)))) (VP (VBD replied) (NP (DT the) (NN drinker)))), to, drinker,563.797,566.12,2.323
(S (S (VP (TO to) (VP (VB forget) (NP (WP what))))) (VP (VBD asked) (NP (NP (DT the) (JJ little) (NN prince)) (SBAR (WHNP (WP who)) (S (ADVP (RB already)) (VP (VBD felt) (ADJP (JJ sorry)) (PP (IN for) (NP (PRP him))))))))), to, him,566.973,571.131,4.158
(S (S (VP (TO to) (VP (VB forget) (SBAR (IN that) (S (NP (PRP i)) (VP (VBP am) (ADJP (JJ ashamed)))))))) (VP (VBD confessed) (NP (DT the) (NN drinker)) (S (VP (VBG lowering) (NP (NP (PRP$ his)) (NP (NN head))))))), to, head,572.129,576.407,4.278
(S (ADJP (JJ ashamed)) (PP (IN of) (WHNP (WP what))) (VP (VBD inquired)) (NP (NP (DT the) (JJ little) (NN prince)) (SBAR (WHNP (WP who)) (S (VP (VBD wanted) (S (VP (TO to) (VP (VB help) (NP (PRP him)))))))))), ashamed, him,577.275,580.864,3.589
(S (ADJP (JJ ashamed)) (PP (IN of) (NP (NN drinking))) (VP (VBD concluded)) (NP (DT the) (NN drinker) (SBAR (WHNP (WP who)) (S (ADVP (RB then)) (VP (VBD shut) (NP (PRP himself)) (PRT (RP away)) (PP (IN in) (NP (DT the) (NN silence)))))))), ashamed, silence,581.692,588.199,6.507
(S (CC and) (NP (DT the) (JJ little) (NN prince)) (VP (VBD went) (VP (ADVP (RB away)) (VBN puzzled)))), and, puzzled,588.772,590.972,2.2
(S (NP (DT the) (NNS grownups)) (VP (VBP are) (ADVP (RB certainly)) (ADJP (RB very) (RB very) (JJ odd)))), the, odd,592.084,595.377,3.293
(S (NP (PRP he)) (VP (VBD said) (PP (TO to) (NP (PRP himself))) (SBAR (IN as) (S (NP (PRP he)) (VP (VBD continued) (PP (IN on) (NP (NP (PRP$ his)) (NP (NN journey))))))))), he, journey,595.637,598.151,2.514
(S (NP (DT the) (JJ fourth) (NN planet)) (VP (VBD belonged) (PP (TO to) (NP (DT a) (NN businessman))))), the, businessman,0.431,2.481,2.05
(S (NP (DT this) (NN man)) (VP (VBD was) (ADJP (RB so) (JJ busy)) (SBAR (IN that) (S (NP (PRP he)) (VP (VBD did) (RB not) (ADVP (RB even)) (VP (VB raise) (NP (NP (PRP$ his)) (NP (NN head))) (SBAR (WHADVP (WRB when)) (S (NP (DT the) (JJ little) (NN prince)) (VP (VBD arrived)))))))))), this, arrived,3.034,8.078,5.044
(S (NP-TMP (JJ good) (NN morning)) (NP (DT the) (JJ little) (NN prince)) (VP (VBD said) (PP (TO to) (NP (PRP him))))), good, him,8.836,11.03,2.194
(S (NP (NP (PRP$ your)) (NP (NN cigarette))) (VP (VBZ has) (VP (VBN gone) (PRT (RP out))))), your, out,11.783,13.078,1.295
(S (NP (CD three) (CC and) (CD two)) (VP (VBP make) (NP (CD five)))), three, five,14.23,16.376,2.146
