tree,word-index,word,number,last_word,onset,offset,logfreq,pos,section,top_down,bottom_up,left_corner,first_word,first_onset,last_word,last_offset
(S (NP (PRP it)) (VP (VBZ is) (NP (NN time)) (PRN (S (NP (PRP i)) (VP (VBP think)))) (PP (IN for) (NP (NN breakfast))))), it-1), it,1,breakfast,375.645,375.78,8.891153872,PRON,3,3,2,3, it,375.645, breakfast,377.89
(S (NP (PRP she)) (VP (VBD added) (NP (DT an) (NN instant)) (ADVP (RB later)))), she-1), she,1,later,377.89,378.18,7.474942332,PRON,3,3,2,3, she,377.89, later,379.533
(FRAG (SBAR (IN if) (S (NP (PRP you)) (VP (MD would) (VP (VB have) (NP (DT the) (NN kindness) (S (VP (TO to) (VP (VB think) (PP (IN of) (NP (NP (PRP$ my)) (NP (NNS needs))))))))))))), if-1), if,1,needs,380.302,380.407,7.591558945,SCONJ,3,3,1,2, if,380.302, needs,382.886
(S (CC and) (NP (NP (DT the) (JJ little) (NN prince)) (ADJP (RB completely) (JJ abashed) (S (VP (VBG having) (VP (VBN gone) (S (VP (TO to) (VP (VB look) (PP (IN for) (NP (NP (DT a) (VBG sprinkling) (NN can)) (PP (IN of) (NP (JJ fresh) (NN water))))))))))))) (VP (VBD tended) (PP (TO to) (NP (DT the) (NN flower))))), and-1), and,1,flower,383.589,383.774,10.26304833,CCONJ,3,2,1,2, and,383.589, flower,390.985
(S (CC and) (VP (VB like) (SBAR (IN that) (S (NP (PRP she)) (VP (VBD had) (ADVP (RB soon)) (VP (VBN begun) (S (VP (TO to) (VP (VB torment) (NP (PRP him)) (PP (IN with) (NP (NP (PRP$ her)) (NP (NN vanity))))))))))))), and-1), and,1,vanity,391.494,391.999,10.26304833,CCONJ,3,2,1,2, and,391.494, vanity,395.592
(S (NP-TMP (CD one) (NN day)) (PP (IN for) (NP (NP (NN example)) (NP (NP (NN speaking)) (PP (IN of)  (NP (NP (PRP$ her)) (CD four) (NP (NNS thorns))))))) (NP (PRP she)) (VP (VBD told) (SBAR (S (NP (DT the) (JJ little) (NN prince)) (VP (VBD let) (SBAR (S (NP (PRP them)) (VP (VBP come) (NP (DT the) (NNS tigers)) (PP (IN with) (NP (NP (PRP$ their)) (NP (NNS claws)))))))))))), one-1), one,1,claws,396.241,396.746,7.908681234,NUM,3,3,1,2, one,396.241, claws,404.247
(S (NP (EX there)) (VP (VBP are) (RB not) (NP (NP (DT any) (NNS tigers)) (PP (IN on) (NP (NP (PRP$ my)) (NP (NN planet))))))), there-1), there,1,planet,404.955,405.14,7.628371702,PRON,3,3,2,3, there,404.955, planet,407
(S (NP (DT the) (JJ little) (NN prince)) (VP (VBD objected))), the-1), the,1,objected,407.264,407.339,11.11580048,DET,3,3,1,2, the,407.264, objected,408.573
(S (CC and) (NP (NNS tigers)) (VP (VBP do) (RB not) (VP (VB eat) (NP (NNS weeds))))), and-1), and,1,weeds,408.763,409.198,10.26304833,CCONJ,3,2,1,2, and,408.763, weeds,410.782
(S (NP (PRP i)) (VP (VBP am) (RB not) (NP (DT a) (NN weed)))), i-1), i,1,weed,411.475,411.64,8.500758885,PRON,3,3,2,3, i,411.475, weed,412.655
(S (NP (DT the) (NN flower)) (VP (VBD replied) (ADVP (RB sweetly)))), the-1), the,1,sweetly,412.939,413.004,11.11580048,DET,3,3,1,2, the,412.939, sweetly,414.563
(S (VP (VB please) (VP (VB forgive) (NP (PRP me))))), please-1), please,1,me,415.147,415.462,4.049137969,INTJ,3,3,1,2, please,415.147, me,415.997
(S (NP (PRP i)) (VP (VBP do) (RB not) (VP (VB fear) (NP (NP (NNS tigers)) (PP (CC but) (NP (JJ i) (NN detest) (NNS drafts))))))), i-1), i,1,drafts,416.909,417.054,8.500758885,PRON,3,3,2,3, i,416.909, drafts,420.677
(S (NP (PRP you)) (VP (MD would) (RB not) (VP (VB happen) (S (VP (TO to) (VP (VB have) (NP (DT a) (NN screen)))))))), you-1), you,1,screen,420.886,420.981,7.992843191,PRON,3,3,2,3, you,420.886, screen,422.71
(S (NP (NNP detests)) (VP (VBZ drafts))), detests-1), detests,1,drafts,423.478,424.153,-1.471939399,VERB,3,3,2,3, detests,423.478, drafts,424.903
(S (NP (DT that)) (VP (VBZ is) (NP (NP (JJ bad) (NN luck)) (PP (IN for) (NP (DT a) (NN plant)))))), that-1), that,1,plant,425.167,425.452,9.223256597,DET,3,3,2,3, that,425.167, plant,426.881
(S (VP (VBD remarked) (NP (DT the) (JJ little) (NN prince)))), remarked-1), remarked,1,prince,427.245,427.64,3.091224255,VERB,3,3,1,2, remarked,427.245, prince,428.415
(NP (NP (NP (WP what)) (NP (DT a) (ADJP (RB very) (VBN complicated)) (NN flower)))), what-1), what,1,flower,429.028,429.203,7.344589847,PRON,3,4,2,3, what,429.028, flower,430.748
(S (PP (IN in) (NP (DT the) (NN evening))) (NP (PRP you)) (VP (MD will) (VP (VB put) (NP (PRP me)) (PP (IN under) (NP (DT a) (NN glass) (NN dome)))))), in-1), in,1,dome,431.775,431.92,9.970445021,ADP,3,3,1,2, in,431.775, dome,434.78
(S (NP (PRP it)) (VP (VBZ is) (ADJP (RB very) (JJ cold)) (SBAR (WHADVP (WRB where)) (S (NP (PRP you)) (VP (VBP live)))))), it-1), it,1,live,434.78,434.94,8.891153872,PRON,3,3,2,3, it,434.78, live,436.663
(S (WHADVP (WRB where)) (S (NP (PRP i)) (VP (VB come) (PP (IN from))))), where-1), where,1,from,436.962,437.428,6.745648029,ADV,3,3,2,3, where,436.962, from,438.357
(S (CC but) (NP (PRP she)) (VP (VBN interrupted) (NP (PRP herself)))), but-1), but,1,herself,439.085,439.22,8.17055344,CCONJ,3,2,1,2, but,439.085, herself,440.565
(S (NP (PRP she)) (VP (VBD had) (VP (VBN come) (PP (IN in) (NP (NP (DT the) (NN form)) (PP (IN of) (NP (DT a) (NN seed)))))))), she-1), she,1,seed,440.914,441.259,7.474942332,PRON,3,3,2,3, she,440.914, seed,442.889
(S (NP (PRP she)) (VP (MD could) (RB not) (VP (VB have) (VP (VBN known) (NP (NP (NN anything)) (PP (IN of) (NP (JJ other) (NNS worlds)))))))), she-1), she,1,worlds,443.169,443.289,7.474942332,PRON,3,3,2,3, she,443.169, worlds,445.387
(S (S (VP (VBN humiliated) (PP (IN at) (S (VP (VBG having) (VP (VBN been) (VP (VBN caught) (PRT (RP out)) (PP (IN on) (NP (NP (DT a) (NN lie)) (ADJP (RB so) (JJ naive)) (SBAR (S (NP (PRP she)) (VP (VBD coughed) (NP (QP (CD two) (CC or) (CD three) (NNS times))) (S (VP (TO to) (VP (VB imply) (NP (DT the) (JJ little) (NN prince))))))))))))))))) (VP (VBD was) (PP (IN in) (NP (DT the) (JJ wrong))))), humiliated-1), humiliated,1,wrong,446.295,447.11,0.782302092,VERB,3,4,1,2, humiliated,446.295, wrong,454.747
(NP (DT the) (NN screen)), the-1), the,1,screen,455.366,455.531,11.11580048,DET,3,2,1,2, the,455.366, screen,456.071
(S (NP (PRP i)) (VP (VBD was) (ADVP (RB just)) (VP (VBG going) (S (VP (TO to) (VP (VB look) (PP (IN for) (NP (PRP it))) (SBAR (WHADVP (WRB when)) (S (NP (PRP you)) (VP (VBD spoke) (PP (TO to) (NP (PRP me)))))))))))), i-1), i,1,me,456.934,457.059,8.500758885,PRON,3,3,2,3, i,456.934, me,459.158
(S (ADVP (RB then)) (NP (PRP she)) (VP (VBD forced) (NP (DT a) (NN cough) (S (VP (TO to) (VP (VB inflict) (ADVP (RB still)) (NP (JJR more) (NN remorse)))))))), then-1), then,1,remorse,460.011,460.266,7.007600614,ADV,3,3,2,3, then,460.011, remorse,463.27
(S (IN so) (NP (DT the) (JJ little) (NN prince)) (PP (IN despite) (NP (NP (DT the) (JJ good) (NN will)) (PP (IN of) (NP (NP (PRP$ his)) (NP (NN love)))))) (VP (VBD had) (ADVP (RB soon)) (VP (VBN come) (S (VP (TO to) (VP (VB doubt) (NP (PRP her)))))))), so-1), so,1,her,463.908,464.113,7.514636259,SCONJ,3,2,1,2, so,463.908, her,468.771
(S (NP (PRP he)) (VP (VP (VBD had) (VP (VBN taken) (ADVP (RB seriously) (NP (NP (NNS words)) (PP (IN of) (NP (DT no) (NN importance))))))) (CC and) (VP (VBD had) (VP (VBN become) (S (ADJP (RB very) (JJ unhappy))))))), he-1), he,1,unhappy,469.305,469.64,8.557202055,PRON,3,3,2,3, he,469.305, unhappy,474.428
(S (NP (PRP i)) (VP (MD should) (RB not) (VP (VB have) (VP (VBD listened) (PP (TO to) (NP (PRP her))))))), i-1), i,1,her,475.326,475.411,8.500758885,PRON,3,3,2,3, i,475.326, her,476.815
(S (NP (PRP he)) (VP (VBD told) (NP (PRP me)) (NP-TMP (CD one) (NN day)))), he-1), he,1,day,477.09,477.175,8.557202055,PRON,3,3,2,3, he,477.09, day,478.13
(S (NP (PRP you)) (VP (MD should) (ADVP (RB never)) (VP (VB listen) (PP (TO to) (NP (DT the) (NNS flowers)))))), you-1), you,1,flowers,478.683,478.788,7.992843191,PRON,3,3,2,3, you,478.683, flowers,480.653
(S (NP (PRP we)) (VP (MD must) (VP (VP (VB look) (PP (IN at) (NP (PRP them)))) (CC and) (VP (VB breathe) (NP (NP (PRP$ their)) (NP (NN fragrance))))))), we-1), we,1,fragrance,481.037,481.332,7.865072784,PRON,3,3,2,3, we,481.037, fragrance,483.86
(S (S (NP (PRP mine)) (VP (VBZ perfumed) (NP (NP (PRP$ my)) (NP (JJ whole) (NN planet))))) (CC but) (S (NP (PRP i)) (VP (VBD did) (RB not) (VP (VB know) (SBAR (WHADVP (WRB how)) (S (VP (TO to) (VP (VB take) (NP (NN pleasure)) (PP (IN in) (NP (PRP it))))))))))), mine-1), mine,1,it,484.394,484.769,4.046169209,NOUN,3,4,2,3, mine,484.394, it,488.967
(S (NP (NP (DT this) (NN business)) (PP (IN of) (NP (NP (DT the) (NNS claws)) (SBAR (WHNP (WDT which)) (S (VP (VBD annoyed) (NP (PRP me)) (ADVP (RB so) (RB much)))))))) (VP (MD should) (ADVP (RB only)) (VP (VB have) (VP (VBN filled) (NP (NP (PRP$ my)) (NP (NN heart))) (PP (IN with) (NP (NN tenderness) (CC and) (NN pity))))))), this-1), this,1,pity,489.705,489.93,8.485516749,DET,3,4,1,2, this,489.705, pity,495.767
(S (NP (PRP he)) (VP (VBD continued) (NP (NP (PRP$ his)) (NP (NNS confidences))))), he-1), he,1,confidences,496.725,496.79,8.557202055,PRON,3,3,2,3, he,496.725, confidences,498.43
(S (NP (PRP i)) (VP (VBD did) (RB not) (VP (VB know) (SBAR (WHADVP (WRB how)) (S (VP (TO to) (VP (VB understand)))))))), i-1), i,1,understand,499.148,499.273,8.500758885,PRON,3,3,2,3, i,499.148, understand,500.988
(S (NP (PRP i)) (VP (MD should) (VP (VB have) (S (NP (PRP her)) (VP (VBN judged) (PP (PP (IN by) (NP (NP (PRP$ her)) (NP (NNS deeds)))) (CC and) (RB not) (PP (IN by) (NP (NP (PRP$ her)) (NP (NNS words)))))))))), i-1), i,1,words,501.531,501.626,8.500758885,PRON,3,3,2,3, i,501.531, words,504.645
(S (NP (PRP she)) (VP (VBD overwhelmed) (NP (PRP me)) (PP (IN with) (NP (NP (PRP$ her)) (NP (NN fragrance) (CC and) (NN light)))))), she-1), she,1,light,505.264,505.459,7.474942332,PRON,3,3,2,3, she,505.264, light,507.688
(S (NP (PRP i)) (VP (MD should) (ADVP (RB never)) (VP (VB have) (VP (VBN run) (PRT (RP away)))))), i-1), i,1,away,508.287,508.332,8.500758885,PRON,3,3,2,3, i,508.287, away,509.527
(S (NP (PRP i)) (VP (MD should) (VP (VB have) (VP (VBN seen) (NP (NP (DT the) (NN tenderness)) (PP (IN behind) (NP (NP (PRP$ her)) (NP (NNS contrivances))))))))), i-1), i,1,contrivances,510.29,510.365,8.500758885,PRON,3,3,2,3, i,510.29, contrivances,513.094
(S (NP (NNS flowers)) (VP (VBP are) (ADJP (RB so) (NN contradictory)))), flowers-1), flowers,1,contradictory,513.818,514.203,3.868635222,NOUN,3,3,2,3, flowers,513.818, contradictory,515.512
(S (CC but) (NP (PRP i)) (VP (VBD was) (ADJP (RB too) (JJ young) (S (VP (TO to) (VP (VB know) (SBAR (WHADVP (WRB how)) (S (VP (TO to) (VP (VB love) (NP (PRP her)))))))))))), but-1), but,1,her,516.12,516.296,8.17055344,CCONJ,3,2,1,2, but,516.12, her,518.15
(S (NP (PRP i)) (VP (VBP think) (SBAR (IN that) (S (PP (IN for) (NP (NP (PRP$ his)) (NP (NN escape)))) (NP (PRP he)) (VP (VBD took) (NP (NP (NN advantage)) (PP (IN of) (NP (NP (DT a) (NN migration)) (PP (IN of) (NP (NP (DT a) (NN flock)) (PP (IN of) (NP (JJ wild) (NNS birds))))))))))))), i-1), i,1,birds,519.665,519.82,8.500758885,PRON,3,3,2,3, i,519.665, birds,525.082
(S (PP (IN on) (NP (NP (DT the) (NN morning)) (PP (IN of) (NP (NP (PRP$ his)) (NP (NN departure)))))) (NP (PRP he)) (VP (VBD put) (NP (NP (PRP$ his)) (NP (NN planet))) (PP (IN in) (NP (JJ perfect) (NN order))))), on-1), on,1,order,525.586,526.051,8.668539944,ADP,3,3,1,2, on,525.586, order,529.694
(S (NP (PRP he)) (ADVP (RB carefully)) (VP (VBD swept) (PRT (RP out)) (NP (NP (PRP$ his)) (NP (JJ active) (NNS volcanoes))))), he-1), he,1,volcanoes,530.263,530.368,8.557202055,PRON,3,3,2,3, he,530.263, volcanoes,533.052
(S (NP (PRP he)) (VP (VBD owned) (NP (CD two) (JJ active) (NNS volcanoes)))), he-1), he,1,volcanoes,533.316,533.451,8.557202055,PRON,3,3,2,3, he,533.316, volcanoes,535.301
(S (NP (PRP it)) (VP (VBD was) (ADJP (RB very) (JJ convenient) (PP (IN for) (S (VP (VBG heating) (NP (NP (PRP$ his)) (NP (NN breakfast))) (PP (IN in) (NP (DT the) (NN morning))))))))), it-1), it,1,morning,535.301,535.391,8.891153872,PRON,3,3,2,3, it,535.301, morning,538.174
(S (NP (PRP he)) (ADVP (RB also)) (VP (VP (VBD owned) (NP (DT an) (ADJP (JJ extinct)) (NN volcano))) (PRN (CC but) (SBAR (IN as) (S (NP (PRP he)) (VP (VBD used) (S (VP (TO to) (VP (VB say) (SBAR (S (NP (PRP you)) (ADVP (RB never)) (VP (VBP know) (SBAR (IN so) (S (NP (PRP he)) (VP (VBD cleaned) (PRT (RP out)) (NP (DT the) (ADJP (JJ extinct)) (NN volcano))))))))))))))) (ADVP (RB too)))), he-1), he,1,too,538.583,538.978,8.557202055,PRON,3,3,2,3, he,538.583, too,546.35
(S (SBAR (IN if) (S (NP (PRP they)) (VP (VBP are) (ADVP (RB well)) (VP (VBN cleaned) (PRT (RP out)))))) (NP (NNS volcanoes)) (VP (VBP burn) (ADVP (ADVP (RB slowly)) (CC and) (ADVP (RB steadily))) (PP (IN without) (NP (DT any) (NNS eruptions))))), if-1), if,1,eruptions,546.938,547.403,7.591558945,SCONJ,3,3,1,2, if,546.938, eruptions,552.547
(S (NP (JJ volcanic) (NNS eruptions)) (VP (VBP are) (PP (IN like) (NP (NP (NNS fires)) (PP (IN in) (NP (DT a) (NN chimney))))))), volcanic-1), volcanic,1,chimney,552.966,553.751,2.08096538,ADJ,3,3,1,2, volcanic,552.966, chimney,555.84
(S (PP (IN on) (NP (NP (PRP$ our)) (NP (NN earth)))) (NP (PRP we)) (VP (VBP are) (ADVP (RB obviously)) (ADJP (RB much) (RB too) (JJ small) (S (VP (TO to) (VP (VB clean) (PRT (RP out)) (NP (NP (PRP$ our)) (NP (NNS volcanoes))))))))), on-1), on,1,volcanoes,556.284,556.409,8.668539944,ADP,3,3,1,2, on,556.284, volcanoes,560.628
(S (NP (DT that)) (VP (VBZ is) (SBAR (WHADVP (WRB why)) (S (NP (PRP they)) (VP (VB cause) (S (NP (PRP us)) (NP (NP (DT no) (NN end)) (PP (IN of) (NP (NN trouble)))))))))), that-1), that,1,trouble,560.922,561.157,9.223256597,DET,3,3,2,3, that,560.922, trouble,563.031
(S (NP (DT the) (JJ little) (NN prince)) (ADVP (RB also)) (VP (VBD pulled) (NP (NP (ADVP (RB up) (PP (IN with) (NP (NP (DT a) (NN hint)) (PP (IN of) (NP (NNS sadness)))))) (DT the) (JJ last) (JJ little) (NNS shoots)) (PP (IN of) (NP (DT the) (NNS baobabs)))))), the-1), the,1,baobabs,564.164,564.289,11.11580048,DET,3,3,1,2, the,564.164, baobabs,569.741
(S (NP (PRP he)) (VP (VBD believed) (SBAR (S (NP (PRP he)) (VP (MD would) (ADVP (RB never)) (VP (VB return))))))), he-1), he,1,return,570.235,570.32,8.557202055,PRON,3,3,2,3, he,570.235, return,571.79
(S (CC but) (NP (PDT all) (DT these) (JJ familiar) (NNS tasks)) (VP (VBD seemed) (PP (IN on) (NP (NP (DT that) (NN morning)) (ADJP (RB very) (VBN precious)))))), but-1), but,1,precious,572.438,572.963,8.17055344,CCONJ,3,2,1,2, but,572.438, precious,576.727
(S (S (CC and) (SBAR (IN as) (S (NP (PRP he)) (VP (VP (VP (VBD watered) (NP (DT the) (NN flower))) (NP (CD one) (NP-TMP (JJ last) (NN time)))) (CC and) (VP (VBD prepared) (S (VP (TO to) (VP (VP (VB shelter) (NP (PRP her))) (PP (IN under) (NP (NP (PRP$ her)) (NP (NN dome)))))))))))) (S (NP (PRP he)) (VP (VBD found) (S (NP (PRP himself)) (VP (VB close) (PP (TO to) (NP (NNS tears)))))))), and-1), and,1,tears,577.176,577.631,10.26304833,CCONJ,3,3,1,2, and,577.176, tears,584.897
(S (ADVP (RB goodbye)) (PRN (S (NP (PRP he)) (VP (VBD said) (PP (TO to) (NP (DT the) (NN flower))) (SBAR (CC but) (S (NP (PRP she)) (VP (VBD did) (RB not) (VP (VB answer))))))))) , goodbye-1), goodbye,1,answer,585.72,586.255,1.442060139,INTJ,3,3,2,3, goodbye,585.72, answer,589.242
(S (ADVP (RB goodbye)) (NP (PRP he)) (VP (VBD said) (ADVP (RB again)))), goodbye-1), goodbye,1,again,590.015,590.665,1.442060139,NOUN,3,3,2,3, goodbye,590.015, again,591.719
(S (NP (DT the) (NN flower)) (VP (VBD coughed) (SBAR (CC but) (S (NP (PRP it)) (VP (VBD was) (SBAR (RB not) (IN because) (S (NP (PRP she)) (VP (VBD had) (NP (DT a) (NN cold)))))))))), the-1), the,1,cold,592.502,592.597,11.11580048,DET,3,3,1,2, the,592.502, cold,595.611
(S (NP (PRP i)) (VP (VBD was) (ADJP (JJ silly)))), i-1), i,1,silly,596.972,597.117,8.500758885,PRON,3,3,2,3, i,596.972, silly,597.747
(S (NP (PRP she)) (VP (VBD said) (ADVP (RB finally)))), she-1), she,1,finally,598.017,598.162,7.474942332,PRON,3,3,2,3, she,598.017, finally,598.947
(S (NP (PRP i)) (VP (VBP ask) (NP (NP (PRP$ your)) (NP (NN forgiveness))))), i-1), i,1,forgiveness,599.485,599.61,8.500758885,PRON,3,3,2,3, i,599.485, forgiveness,600.825
(S (VP (VB try) (S (VP (TO to) (VP (VB be) (ADJP (JJ happy))))))), try-1), try,1,happy,601.184,601.349,4.690521853,VERB,3,3,1,2, try,601.184, happy,602.024
(S (NP (PRP he)) (VP (VBD was) (VP (VBN surprised) (PP (IN by) (NP (NP (DT this) (NN absence)) (PP (IN of) (NP (NNS reproaches)))))))), he-1), he,1,reproaches,603.091,603.256,8.557202055,PRON,3,3,2,3, he,603.091, reproaches,605.83
(S (S (NP (PRP he)) (VP (VBD stood) (S (NP (EX there)) (ADJP (RB all) (VBN bewildered))))) (NP (DT the) (NN dome)) (VP (VBD held) (PP (IN in) (NP (JJ mid) (NN air))))), he-1), he,1,air,606.384,606.749,8.557202055,PRON,3,4,2,3, he,606.384, air,610.107
(S (NP (PRP he)) (VP (VBD did) (RB not) (VP (VB understand) (NP (DT this) (JJ quiet) (NN sweetness))))), he-1), he,1,sweetness,610.441,610.796,8.557202055,PRON,3,3,2,3, he,610.441, sweetness,613.385
(S (PP (IN of) (NP (NN course))) (NP (PRP i)) (VP (VBP love) (NP (PRP you)))), of-1), of,1,you,614.418,614.513,10.57655957,ADP,3,3,1,2, of,614.418, you,615.727
(S (NP (DT the) (NN flower)) (VP (VBD said) (PP (TO to) (NP (PRP him))))), the-1), the,1,him,615.972,616.037,11.11580048,DET,3,3,1,2, the,615.972, him,617.137
(S (NP (PRP it)) (VP (VBZ is) (NP (NP (PRP$ my)) (NP (NN fault))) (SBAR (IN that) (S (NP (PRP you)) (VP (VBD did) (RB not) (VP (VB know))))))), it-1), it,1,know,617.88,618.055,8.891153872,PRON,3,3,2,3, it,617.88, know,619.584
(S (S (NP (DT that)) (VP (VBZ is) (PP (IN of) (NP (DT no) (NN importance)))))) , that-1), that,1,importance,619.958,620.123,9.223256597,DET,3,4,2,3, that,619.958, importance,621.228
(S (CC but) (NP (PRP you)) (VP (VBP have) (VP (VBN been) (ADJP (ADJP (RB just) (RB as) (JJ foolish)) (SBAR (IN as) (S (NP (PRP i)) (VP (VBP have)))))))), but-1), but,1,have,621.722,621.817,8.17055344,CCONJ,3,2,1,2, but,621.722, have,623.656
(S (VP (VB try) (S (VP (TO to) (VP (VB be) (ADJP (JJ happy))))))), try-1), try,1,happy,624.41,624.585,4.690521853,VERB,3,3,1,2, try,624.41, happy,625.234
(S (VP (VB let) (NP (DT the) (NN dome)) (VP (VB be)))), let-1), let,1,be,625.933,626.088,5.680616197,VERB,3,3,1,2, let,625.933, be,626.897
(S (NP (PRP i)) (VP (VBP do) (RB not) (VP (VB want) (NP (PRP it)) (ADVP (RB anymore))))), i-1), i,1,anymore,627.122,627.247,8.500758885,PRON,3,3,2,3, i,627.122, anymore,628.312
(S (CC but) (NP (DT the)) (VP (VBP wind))), but-1), but,1,wind,628.955,629.07,8.17055344,CCONJ,3,2,1,2, but,628.955, wind,629.725
(S (NP (NP (PRP$ my)) (NP (NN cold))) (VP (VBZ is) (RB not) (ADJP (ADVP (DT all) (DT that)) (JJ bad)))), my-1), my,1,bad,630.393,630.568,7.222784973,DET,3,4,2,3, my,630.393, bad,632.083
(S (NP (DT the) (JJ cool) (NN night) (NN air)) (VP (MD will) (VP (VB do) (S (NP (PRP me)) (ADJP (JJ good)))))), the-1), the,1,good,632.512,632.577,11.11580048,DET,3,3,1,2, the,632.512, good,634.591
(S (NP (PRP i)) (VP (VBP am) (NP (DT a) (NN flower)))), i-1), i,1,flower,634.79,634.855,8.500758885,PRON,3,3,2,3, i,634.79, flower,635.605
(FRAG (PP (CC but) (NP (DT the) (NNS animals)))), but-1), but,1,animals,636.303,636.478,8.17055344,CCONJ,3,3,1,2, but,636.303, animals,637.288
(S (NP (PRP i)) (VP (MD will) (VP (VB have) (S (VP (TO to) (VP (VB endure) (NP (QP (CD two) (CC or) (CD three)) (NNS caterpillars))))) (SBAR (IN if) (S (NP (PRP i)) (VP (VBP wish) (S (VP (TO to) (VP (VB become) (ADJP (VBN acquainted) (PP (IN with) (NP (DT the) (NNS butterflies))))))))))))), i-1), i,1,butterflies,637.937,638.052,8.500758885,PRON,3,3,2,3, i,637.937, butterflies,642.899
(S (NP (PRP it)) (VP (VBZ seems) (SBAR (IN that) (S (NP (PRP they)) (VP (VBP are) (ADJP (RB very) (JJ beautiful) (CC and) (JJ otherwise) (SBAR (WHNP (WP who)) (S (ADVP (RB else)) (VP (MD will) (VP (VB come) (S (VP (TO to) (VP (VB visit) (NP (PRP me))))))))))))))), it-1), it,1,me,643.358,643.523,8.891153872,PRON,3,3,2,3, it,643.358, me,648.444
(S (NP (PRP you)) (VP (MD will) (VP (VB be) (ADVP (RB far) (RB away))))), you-1), you,1,away,648.858,649.063,7.992843191,PRON,3,3,2,3, you,648.858, away,650.068
(S (ADVP (RB as) (PP (IN for) (NP (DT the) (JJ large) (NNS animals)))) (NP (PRP i)) (VP (VBP am) (RB not) (ADVP (IN at) (DT all)) (ADJP (JJ afraid) (PP (IN of) (NP (NN anything)))))), as-1), as,1,anything,650.601,651.166,8.884250056,SCONJ,3,3,1,2, as,650.601, anything,654.39
(S (NP (PRP i)) (VP (VBP have) (NP (NP (PRP$ my)) (NP (NNS claws))))), i-1), i,1,claws,654.794,654.951,8.500758885,PRON,3,3,2,3, i,654.794, claws,656.173
(S (CC and) (ADVP (RB naively)) (NP (PRP she)) (VP (VBD showed) (NP (NP (PRP$ her)) (CD four) (NP (NNS thorns))))), and-1), and,1,thorns,656.817,657.042,10.26304833,CCONJ,3,2,1,2, and,656.817, thorns,659.826
(S (ADVP (RB then)) (NP (PRP she)) (VP (VBD added) (SBAR (S (VP (VBP do) (RB not) (VP (VB linger) (PP (IN like) (NP (DT this))))))))), then-1), then,1,this,660.405,660.61,7.007600614,ADV,3,3,2,3, then,660.405, this,663.163
(S (NP (PRP it)) (VP (VBZ is) (ADJP (JJ tiresome)))), it-1), it,1,tiresome,663.163,663.303,8.891153872,PRON,3,3,2,3, it,663.163, tiresome,664.008
(S (NP (PRP you)) (VP (VBP have) (VP (VBN decided) (S (VP (TO to) (VP (VB leave))))))), you-1), you,1,leave,664.202,664.517,7.992843191,PRON,3,3,2,3, you,664.202, leave,665.659
(S (ADVP (RB now)) (VP (VB go))), now-1), now,1,go,665.659,665.904,6.757037035,ADV,3,3,2,3, now,665.659, go,666.246
(S (IN for) (S (NP (PRP she)) (VP (VBD did) (RB not) (VP (VB want) (S (NP (PRP him)) (VP (TO to) (VP (VB see) (S (NP (PRP her)) (VP (VBG crying)))))))))), for-1), for,1,crying,667.02,667.145,9.022419166,ADP,3,2,1,2, for,667.02, crying,669.174
(S (NP (PRP she)) (VP (VBD was) (NP (PDT such) (DT a) (JJ proud) (NN flower)))), she-1), she,1,flower,669.718,669.883,7.474942332,PRON,3,3,2,3, she,669.718, flower,671.287
(S (NP (PRP he)) (VP (VBD found) (NP (PRP himself)) (PP (IN in) (NP (NP (DT the) (NN neighborhood)) (PP (IN of) (NP (QP (DT the) (JJ asteroids) (CD 325)_(CD 326)_(CD 327)_(CD 328) (CD 329) (CC and) (CD 330)))))))), he-1), he,1,330,0.21,0.315,8.557202055,PRON,4,3,2,3, he,0.21,330,9.376
(S (IN so) (NP (PRP he)) (VP (VBD began) (PP (IN by) (S (VP (VBG visiting) (S (NP (PRP them)) (VP (TO to) (VP (VB learn) (NP (JJR more)))))))))), so-1), so,1,more,9.86,10.344,7.514636259,ADV,4,2,1,2, so,9.86, more,12.699
(S (NP (DT the) (JJ first) (NN one)) (VP (VBD was) (VP (VBN inhabited) (PP (IN by) (NP (DT a) (NN king)))))), the-1), the,1,king,13.532,13.927,11.11580048,DET,4,3,1,2, the,13.532, king,15.986
